Case01 (Ts=310.581K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
   9.96262  11.27721   5.67062   0.93705
   9.99100  11.29091   5.73217   0.93705
  10.01954  11.29154   5.64518   0.93705
  10.04825  11.28345   5.47571   0.93705
  10.07712  11.28619   5.42242   0.95002
  10.10615  11.29258   5.42364   0.95002
  10.13536  11.29905   5.45946   0.95002
  10.16473  11.30759   5.53690   0.95002
  10.19428  11.31559   5.64502   0.95002
  10.22399  11.33362   5.94054   0.96324
  10.25388  11.35111   6.23750   0.96324
  10.28395  11.34422   6.18161   0.96324
  10.31419  11.32654   5.96889   0.96324
  10.34461  11.31344   5.84514   0.96324
  10.37521  11.29909   5.73504   0.96807
  10.40599  11.28679   5.70560   0.96807
  10.43695  11.27958   5.86531   0.96807
  10.46810  11.27029   6.04993   0.96807
  10.49943  11.25362   6.06668   0.96807
  10.53095  11.23909   6.15996   0.96721
  10.56267  11.21963   6.19782   0.96721
  10.59457  11.18906   5.99896   0.96721
  10.62666  11.16133   5.89059   0.96721
  10.65895  11.13425   5.83825   0.96721
  10.69144  11.10785   5.80675   0.96274
  10.72413  11.08568   5.86680   0.96274
  10.75701  11.06473   5.96590   0.96274
  10.79010  11.04526   6.16346   0.96274
  10.82339  11.02607   6.42493   0.96274
  10.85689  10.99620   6.39632   0.95691
  10.89059  10.95793   6.13727   0.95691
  10.92450  10.92689   6.03813   0.95691
  10.95863  10.90603   6.21221   0.95691
  10.99297  10.88897   6.51877   0.95691
  11.02752  10.86268   6.45747   0.95574
  11.06230  10.82803   6.09982   0.95574
  11.09729  10.79918   5.97311   0.95574
  11.13250  10.77548   6.03212   0.95574
  11.16794  10.74869   6.05494   0.95574
  11.20360  10.72511   6.19874   0.95355
  11.23949  10.70809   6.53304   0.95355
  11.27562  10.68400   6.67605   0.95355
  11.31197  10.65160   6.55763   0.95355
  11.34856  10.62031   6.48953   0.95355
  11.38538  10.58756   6.41479   0.95267
  11.42245  10.55466   6.30821   0.95267
  11.45976  10.52843   6.39735   0.95267
  11.49731  10.50078   6.45338   0.95267
  11.53511  10.46920   6.46199   0.95267
  11.57316  10.43694   6.45151   0.95085
  11.61146  10.40336   6.31164   0.95085
  11.65001  10.37423   6.39660   0.95085
  11.68882  10.35517   6.92274   0.95085
  11.72789  10.33087   7.29844   0.95085
  11.76722  10.28768   6.95369   0.95008
  11.80681  10.24241   6.44080   0.95008
  11.84667  10.20730   6.38099   0.95008
  11.88680  10.17815   6.63745   0.95008
  11.92721  10.14382   6.64197   0.95008
  11.96789  10.10353   6.42383   0.95048
  12.00884  10.06610   6.33689   0.95048
  12.05008  10.03511   6.51667   0.95048
  12.09160  10.00496   6.73351   0.95048
  12.13341   9.96905   6.57764   0.95048
  12.17551   9.92983   6.32694   0.95125
  12.21790   9.89202   6.39453   0.95125
  12.26059   9.86038   6.71018   0.95125
  12.30357   9.82623   6.78702   0.95125
  12.34686   9.78346   6.72171   0.95125
  12.39045   9.73664   6.89423   0.93247
  12.43436   9.68739   7.05238   0.93247
  12.47857   9.64101   7.20056   0.93247
  12.52310   9.60371   7.54517   0.93247
  12.56794   9.56933   7.65166   0.93247
  12.61311   9.52925   7.22473   0.93531
  12.65861   9.48199   6.72758   0.93531
  12.70443   9.43440   6.74400   0.93531
  12.75059   9.38797   6.96229   0.93531
  12.79708   9.34221   6.91747   0.93531
  12.84391   9.30840   7.07609   0.93602
  12.89109   9.27382   7.14196   0.93602
  12.93861   9.23170   6.89240   0.93602
  12.98648   9.19570   6.90910   0.93602
  13.03471   9.15724   6.89045   0.93602
  13.08330   9.11522   6.74144   0.94626
  13.13225   9.07789   6.77882   0.94626
  13.18157   9.04095   6.95323   0.94626
  13.23126   9.00447   7.26722   0.94626
  13.28133   8.96661   7.45030   0.94626
  13.33177   8.92434   7.38200   0.94619
  13.38260   8.88217   7.40291   0.94619
  13.43382   8.84051   7.55646   0.94619
  13.48544   8.79668   7.62763   0.94619
  13.53744   8.74877   7.52649   0.94619
  13.58986   8.69959   7.40111   0.95722
  13.64268   8.65549   7.41477   0.95722
  13.69591   8.61327   7.45806   0.95722
  13.74955   8.56631   7.34165   0.95722
  13.80362   8.51645   7.21776   0.95722
  13.85812   8.46623   7.31307   0.96342
  13.91304   8.42010   7.40812   0.96342
  13.96840   8.37671   7.35626   0.96342

