Case01 (Ts=312.231K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
  12.47857   9.87710   7.14179   0.94712
  12.52310   9.84174   7.53749   0.94463
  12.56794   9.80695   7.66414   0.94212
  12.61311   9.76160   7.17925   0.93960
  12.65861   9.70737   6.61133   0.93925
  12.70443   9.65534   6.63212   0.93890
  12.75059   9.60746   6.88847   0.93855
  12.79708   9.55775   6.84017   0.93819
  12.84391   9.52204   7.01972   0.93783
  12.89109   9.48698   7.09793   0.94038
  12.93861   9.44144   6.81650   0.94295
  12.98648   9.40360   6.83663   0.94554
  13.03471   9.36329   6.81639   0.94815
  13.08330   9.31755   6.64721   0.95078
  13.13225   9.27727   6.69144   0.94994
  13.18157   9.23874   6.89311   0.94909
  13.23126   9.20137   7.25446   0.94823
  13.28133   9.16140   7.46805   0.94737
  13.33177   9.11680   7.39488   0.94650
  13.38260   9.07284   7.41944   0.94751
  13.43382   9.02828   7.59232   0.94853
  13.48544   8.98252   7.67390   0.94955
  13.53744   8.93467   7.56600   0.95059
  13.58986   8.88453   7.42959   0.95163
  13.64268   8.83679   7.44333   0.95278
  13.69591   8.78983   7.49303   0.95393
  13.74955   8.73978   7.36742   0.95510
  13.80362   8.68691   7.23087   0.95627
  13.85812   8.63106   7.33659   0.95746
  13.91304   8.57967   7.44509   0.95495
  13.96840   8.53368   7.39184   0.95242

Case02 (Ts=312.314K Algorithm:LECTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.46777   7.13099   0.99152
   8.02425  11.47628   7.51606   0.98439
   8.04267  11.48128   7.93839   0.97723
   8.06117  11.45622   7.53697   0.97003
   8.07976  11.40651   6.77935   0.96280
   8.09843  11.32502   5.81348   0.95029
   8.11719  11.25725   5.23522   0.94207
   8.13604  11.26846   5.87415   0.93381
   8.15497  11.33447   7.16562   0.92552
   8.17399  11.34522   7.59329   0.91719
   8.19310  11.31101   7.33504   0.90932
   8.21230  11.27042   7.04649   0.90437
   8.23159  11.27184   7.13004   0.89940
   8.25097  11.31345   7.55775   0.89440
   8.27045  11.22021   6.78039   0.88937
   8.29001  11.06253   5.46379   0.88489
   8.30967  10.99035   4.90999   0.88263
   8.32941  11.06603   5.51803   0.88035
   8.34926  11.15806   6.26711   0.87807
   8.36920  11.08558   5.70178   0.87577
   8.38923  11.04030   5.29062   0.87513
   8.40936  11.16677   6.18978   0.87452
   8.42958  11.24941   6.75120   0.87390
   8.44991  11.14069   5.83879   0.87328
   8.47033  11.04447   5.07093   0.87266
   8.49085  11.15371   5.86773   0.87093
   8.51147  11.32597   7.08563   0.87221
   8.53219  11.26380   6.48163   0.87349
   8.55301  11.13859   5.39044   0.87478
   8.57393  11.22874   5.83386   0.87608
   8.59495  11.27345   5.68974   0.89145
   8.61608  11.21051   4.63997   0.88970
   8.63731  11.18604   4.30641   0.88793
   8.65865  11.22790   4.98320   0.88616
   8.68009  11.32800   6.16342   0.88437
   8.70164  11.28214   6.07963   0.86944
   8.72329  11.09968   4.90360   0.86711
   8.74506  11.01490   4.39366   0.86476
   8.76693  11.09244   4.95336   0.86241
   8.78891  11.29996   6.40437   0.86004
   8.81100  11.33620   6.65337   0.85973
   8.83320  11.13009   5.20318   0.85980
   8.85552  11.01011   4.34965   0.85988
   8.87794  11.02534   4.37724   0.85996
   8.90048  11.13844   5.05954   0.86004
   8.92314  11.24210   5.68035   0.86329
   8.94591  11.18480   5.17331   0.86392
   8.96879  11.15113   4.86207   0.86456
   8.99180  11.22510   5.33295   0.86520
   9.01492  11.27402   5.66478   0.86585
   9.03816  11.26358   5.61716   0.86499
   9.06152  11.25329   5.56963   0.86301
   9.08500  11.26642   5.70570   0.86103
   9.10861  11.17813   5.19873   0.85904
   9.13233  11.09826   4.73591   0.85703
   9.15618  11.14887   5.11353   0.85588
   9.18016  11.15362   5.18489   0.85490
   9.20426  11.11280   4.94675   0.85392
   9.22848  11.10164   4.90943   0.85294
   9.25284  11.08837   4.86377   0.85195
   9.27732  11.12106   5.07414   0.85150
   9.30193  11.20191   5.54888   0.85384
   9.32668  11.19331   5.42454   0.85620
   9.35155  11.19238   5.31740   0.85856
   9.37656  11.29559   5.83829   0.86094
   9.40170  11.35450   6.06644   0.86777
   9.42698  11.37874   6.13177   0.86950
   9.45239  11.41007   6.30850   0.87124
   9.47794  11.42434   6.38783   0.87300
   9.50363  11.44015   6.48100   0.87476
   9.52946  11.41508   6.30057   0.87291
   9.55542  11.33290   5.70869   0.87448
   9.58153  11.30564   5.48107   0.87605
   9.60779  11.36200   5.83239   0.87763
   9.63418  11.39057   5.95526   0.87922
   9.66072  11.39181   5.84479   0.88400
   9.68741  11.44315   6.11875   0.88782
   9.71425  11.49386   6.38611   0.89165
   9.74123  11.47515   6.06281   0.89551
   9.76837  11.44615   5.70496   0.89939
   9.79565  11.45984   5.78703   0.90084
   9.82309  11.48913   6.03199   0.90255
   9.85068  11.49554   6.08495   0.90427
   9.87843  11.48612   5.97832   0.90600
   9.90633  11.46525   5.73860   0.90774
   9.93440  11.43534   5.41615   0.90887
   9.96262  11.43222   5.32214   0.91176
   9.99100  11.44868   5.38385   0.91467
  10.01954  11.45002   5.28397   0.91759
  10.04825  11.44179   5.09212   0.92053
  10.07712  11.44482   5.02978   0.92340
  10.10615  11.45370   5.02984   0.92642
  10.13536  11.46523   5.06697   0.92945
  10.16473  11.47832   5.15045   0.93250
  10.19428  11.49211   5.26903   0.93557
  10.22399  11.51978   5.59424   0.93936
  10.25388  11.54559   5.92554   0.94169
  10.28395  11.54125   5.86684   0.94404
  10.31419  11.52397   5.62989   0.94640
  10.34461  11.51350   5.49398   0.94877
  10.37521  11.50030   5.37409   0.95015
  10.40599  11.48957   5.34007   0.95121
  10.43695  11.49035   5.51674   0.95228
  10.46810  11.48781   5.72470   0.95336
  10.49943  11.47265   5.74725   0.95444
  10.53095  11.46275   5.85345   0.95480
  10.56267  11.44721   5.89890   0.95486
  10.59457  11.41655   5.68102   0.95492
  10.62666  11.39198   5.56222   0.95499
  10.65895  11.36871   5.50503   0.95505
  10.69144  11.34520   5.47105   0.95524
  10.72413  11.32765   5.53929   0.95488
  10.75701  11.31005   5.65175   0.95453
  10.79010  11.29358   5.87491   0.95417
  10.82339  11.27971   6.16991   0.95381
  10.85689  11.25255   6.14184   0.95305
  10.89059  11.21389   5.85576   0.95278
  10.92450  11.18416   5.74606   0.95250
  10.95863  11.16735   5.94067   0.95223
  10.99297  11.15502   6.28661   0.95195
  11.02752  11.12922   6.21944   0.95275
  11.06230  11.09034   5.81609   0.95306
  11.09729  11.05837   5.67624   0.95338
  11.13250  11.03509   5.74651   0.95369
  11.16794  11.00950   5.77232   0.95401
  11.20360  10.98753   5.93388   0.95317
  11.23949  10.97338   6.31140   0.95303
  11.27562  10.95109   6.47749   0.95289
  11.31197  10.91704   6.34890   0.95275
  11.34856  10.88471   6.27251   0.95261
  11.38538  10.85407   6.18760   0.95383
  11.42245  10.82134   6.06704   0.95402
  11.45976  10.79530   6.16838   0.95422
  11.49731  10.76842   6.23535   0.95442
  11.53511  10.73636   6.24963   0.95462
  11.57316  10.70415   6.23897   0.95582
  11.61146  10.66980   6.07855   0.95491
  11.65001  10.64014   6.17469   0.95399
  11.68882  10.62295   6.77367   0.95307
  11.72789  10.60120   7.20495   0.95214
  11.76722  10.55684   6.81746   0.95435
  11.80681  10.50669   6.23600   0.95462
  11.84667  10.46924   6.16808   0.95490
  11.88680  10.44173   6.45981   0.95518
  11.92721  10.40760   6.46637   0.95546
  11.96789  10.36524   6.22368   0.95634
  12.00884  10.32637   6.12897   0.95639
  12.05008  10.29708   6.33335   0.95645
  12.09160  10.26741   6.58451   0.95650
  12.13341  10.22617   6.41335   0.95655
  12.17551  10.18477   6.13184   0.95952
  12.21790  10.15005   6.21094   0.95882
  12.26059  10.11994   6.57566   0.95812
  12.30357  10.08328   6.66862   0.95741
  12.34686  10.03494   6.59223   0.95670
  12.39045   9.98253   6.78670   0.94945
  12.43436   9.92714   6.96974   0.94320
  12.47857   9.87710   7.14179   0.93691
  12.52310   9.84174   7.53749   0.93057
  12.56794   9.80695   7.66414   0.92418
  12.61311   9.76160   7.17925   0.94355
  12.65861   9.70737   6.61133   0.94149
  12.70443   9.65534   6.63212   0.93942
  12.75059   9.60746   6.88847   0.93733
  12.79708   9.55775   6.84017   0.93522
  12.84391   9.52204   7.01972   0.93219
  12.89109   9.48698   7.09793   0.93529
  12.93861   9.44144   6.81650   0.93840
  12.98648   9.40360   6.83663   0.94155
  13.03471   9.36329   6.81639   0.94471
  13.08330   9.31755   6.64721   0.94900
  13.13225   9.27727   6.69144   0.94725
  13.18157   9.23874   6.89311   0.94549
  13.23126   9.20137   7.25446   0.94372
  13.28133   9.16140   7.46805   0.94193
  13.33177   9.11680   7.39488   0.94380
  13.38260   9.07284   7.41944   0.94318
  13.43382   9.02828   7.59232   0.94255
  13.48544   8.98252   7.67390   0.94191
  13.53744   8.93467   7.56600   0.94127
  13.58986   8.88453   7.42959   0.94669
  13.64268   8.83679   7.44333   0.94859
  13.69591   8.78983   7.49303   0.95051
  13.74955   8.73978   7.36742   0.95245
  13.80362   8.68691   7.23087   0.95440
  13.85812   8.63106   7.33659   0.94648
  13.91304   8.57967   7.44509   0.94683
  13.96840   8.53368   7.39184   0.94718

Case03 (Ts=312.021K Algorithm:ISSTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.46777   7.13099   1.00378
   8.02425  11.47628   7.51606   1.00116
   8.04267  11.48128   7.93839   0.99708
   8.06117  11.45622   7.53697   0.98613
   8.07976  11.40651   6.77935   0.97385
   8.09843  11.32502   5.81348   0.96079
   8.11719  11.25725   5.23522   0.95080
   8.13604  11.26846   5.87415   0.94416
   8.15497  11.33447   7.16562   0.93889
   8.17399  11.34522   7.59329   0.93086
   8.19310  11.31101   7.33504   0.92322
   8.21230  11.27042   7.04649   0.91572
   8.23159  11.27184   7.13004   0.91101
   8.25097  11.31345   7.55775   0.90814
   8.27045  11.22021   6.78039   0.90065
   8.29001  11.06253   5.46379   0.89401
   8.30967  10.99035   4.90999   0.88994
   8.32941  11.06603   5.51803   0.88909
   8.34926  11.15806   6.26711   0.88823
   8.36920  11.08558   5.70178   0.88449
   8.38923  11.04030   5.29062   0.88282
   8.40936  11.16677   6.18978   0.88429
   8.42958  11.24941   6.75120   0.88530
   8.44991  11.14069   5.83879   0.88258
   8.47033  11.04447   5.07093   0.87992
   8.49085  11.15371   5.86773   0.88024
   8.51147  11.32597   7.08563   0.88338
   8.53219  11.26380   6.48163   0.88285
   8.55301  11.13859   5.39044   0.88160
   8.57393  11.22874   5.83386   0.88605
   8.59495  11.27345   5.68974   0.89420
   8.61608  11.21051   4.63997   0.89941
   8.63731  11.18604   4.30641   0.89931
   8.65865  11.22790   4.98320   0.89419
   8.68009  11.32800   6.16342   0.88836
   8.70164  11.28214   6.07963   0.88069
   8.72329  11.09968   4.90360   0.87357
   8.74506  11.01490   4.39366   0.86985
   8.76693  11.09244   4.95336   0.86943
   8.78891  11.29996   6.40437   0.87134
   8.81100  11.33620   6.65337   0.87081
   8.83320  11.13009   5.20318   0.86708
   8.85552  11.01011   4.34965   0.86540
   8.87794  11.02534   4.37724   0.86611
   8.90048  11.13844   5.05954   0.86840
   8.92314  11.24210   5.68035   0.87099
   8.94591  11.18480   5.17331   0.87143
   8.96879  11.15113   4.86207   0.87164
   8.99180  11.22510   5.33295   0.87299
   9.01492  11.27402   5.66478   0.87340
   9.03816  11.26358   5.61716   0.87213
   9.06152  11.25329   5.56963   0.87096
   9.08500  11.26642   5.70570   0.86978
   9.10861  11.17813   5.19873   0.86616
   9.13233  11.09826   4.73591   0.86340
   9.15618  11.14887   5.11353   0.86296
   9.18016  11.15362   5.18489   0.86199
   9.20426  11.11280   4.94675   0.86069
   9.22848  11.10164   4.90943   0.85972
   9.25284  11.08837   4.86377   0.85868
   9.27732  11.12106   5.07414   0.85906
   9.30193  11.20191   5.54888   0.86119
   9.32668  11.19331   5.42454   0.86254
   9.35155  11.19238   5.31740   0.86468
   9.37656  11.29559   5.83829   0.87008
   9.40170  11.35450   6.06644   0.87516
   9.42698  11.37874   6.13177   0.87817
   9.45239  11.41007   6.30850   0.88024
   9.47794  11.42434   6.38783   0.88153
   9.50363  11.44015   6.48100   0.88291
   9.52946  11.41508   6.30057   0.88281
   9.55542  11.33290   5.70869   0.88139
   9.58153  11.30564   5.48107   0.88198
   9.60779  11.36200   5.83239   0.88508
   9.63418  11.39057   5.95526   0.88824
   9.66072  11.39181   5.84479   0.89128
   9.68741  11.44315   6.11875   0.89587
   9.71425  11.49386   6.38611   0.90099
   9.74123  11.47515   6.06281   0.90431
   9.76837  11.44615   5.70496   0.90624
   9.79565  11.45984   5.78703   0.90838
   9.82309  11.48913   6.03199   0.91083
   9.85068  11.49554   6.08495   0.91251
   9.87843  11.48612   5.97832   0.91393
   9.90633  11.46525   5.73860   0.91535
   9.93440  11.43534   5.41615   0.91640
   9.96262  11.43222   5.32214   0.91861
   9.99100  11.44868   5.38385   0.92193
  10.01954  11.45002   5.28397   0.92493
  10.04825  11.44179   5.09212   0.92748
  10.07712  11.44482   5.02978   0.93028
  10.10615  11.45370   5.02984   0.93334
  10.13536  11.46523   5.06697   0.93653
  10.16473  11.47832   5.15045   0.93964
  10.19428  11.49211   5.26903   0.94271
  10.22399  11.51978   5.59424   0.94640
  10.25388  11.54559   5.92554   0.95023
  10.28395  11.54125   5.86684   0.95253
  10.31419  11.52397   5.62989   0.95407
  10.34461  11.51350   5.49398   0.95595
  10.37521  11.50030   5.37409   0.95729
  10.40599  11.48957   5.34007   0.95849
  10.43695  11.49035   5.51674   0.96025
  10.46810  11.48781   5.72470   0.96143
  10.49943  11.47265   5.74725   0.96183
  10.53095  11.46275   5.85345   0.96268
  10.56267  11.44721   5.89890   0.96304
  10.59457  11.41655   5.68102   0.96256
  10.62666  11.39198   5.56222   0.96258
  10.65895  11.36871   5.50503   0.96250
  10.69144  11.34520   5.47105   0.96232
  10.72413  11.32765   5.53929   0.96256
  10.75701  11.31005   5.65175   0.96259
  10.79010  11.29358   5.87491   0.96218
  10.82339  11.27971   6.16991   0.96178
  10.85689  11.25255   6.14184   0.96127
  10.89059  11.21389   5.85576   0.96058
  10.92450  11.18416   5.74606   0.96037
  10.95863  11.16735   5.94067   0.96040
  10.99297  11.15502   6.28661   0.96022
  11.02752  11.12922   6.21944   0.96069
  11.06230  11.09034   5.81609   0.96124
  11.09729  11.05837   5.67624   0.96122
  11.13250  11.03509   5.74651   0.96139
  11.16794  11.00950   5.77232   0.96153
  11.20360  10.98753   5.93388   0.96146
  11.23949  10.97338   6.31140   0.96137
  11.27562  10.95109   6.47749   0.96137
  11.31197  10.91704   6.34890   0.96138
  11.34856  10.88471   6.27251   0.96142
  11.38538  10.85407   6.18760   0.96197
  11.42245  10.82134   6.06704   0.96244
  11.45976  10.79530   6.16838   0.96267
  11.49731  10.76842   6.23535   0.96309
  11.53511  10.73636   6.24963   0.96293
  11.57316  10.70415   6.23897   0.96303
  11.61146  10.66980   6.07855   0.96392
  11.65001  10.64014   6.17469   0.96393
  11.68882  10.62295   6.77367   0.96263
  11.72789  10.60120   7.20495   0.96152
  11.76722  10.55684   6.81746   0.96279
  11.80681  10.50669   6.23600   0.96422
  11.84667  10.46924   6.16808   0.96428
  11.88680  10.44173   6.45981   0.96375
  11.92721  10.40760   6.46637   0.96418
  11.96789  10.36524   6.22368   0.96486
  12.00884  10.32637   6.12897   0.96519
  12.05008  10.29708   6.33335   0.96545
  12.09160  10.26741   6.58451   0.96532
  12.13341  10.22617   6.41335   0.96607
  12.17551  10.18477   6.13184   0.96771
  12.21790  10.15005   6.21094   0.96818
  12.26059  10.11994   6.57566   0.96761
  12.30357  10.08328   6.66862   0.96770
  12.34686  10.03494   6.59223   0.96616
  12.39045   9.98253   6.78670   0.96066
  12.43436   9.92714   6.96974   0.95367
  12.47857   9.87710   7.14179   0.94776
  12.52310   9.84174   7.53749   0.94166
  12.56794   9.80695   7.66414   0.94124
  12.61311   9.76160   7.17925   0.95033
  12.65861   9.70737   6.61133   0.95537
  12.70443   9.65534   6.63212   0.95221
  12.75059   9.60746   6.88847   0.94631
  12.79708   9.55775   6.84017   0.94497
  12.84391   9.52204   7.01972   0.94421
  12.89109   9.48698   7.09793   0.94597
  12.93861   9.44144   6.81650   0.95104
  12.98648   9.40360   6.83663   0.95329
  13.03471   9.36329   6.81639   0.95555
  13.08330   9.31755   6.64721   0.95827
  13.13225   9.27727   6.69144   0.95981
  13.18157   9.23874   6.89311   0.95984
  13.23126   9.20137   7.25446   0.95746
  13.28133   9.16140   7.46805   0.95645
  13.33177   9.11680   7.39488   0.95986
  13.38260   9.07284   7.41944   0.96165
  13.43382   9.02828   7.59232   0.95982
  13.48544   8.98252   7.67390   0.95954
  13.53744   8.93467   7.56600   0.96340
  13.58986   8.88453   7.42959   0.96627
  13.64268   8.83679   7.44333   0.96747
  13.69591   8.78983   7.49303   0.96874
  13.74955   8.73978   7.36742   0.97195
  13.80362   8.68691   7.23087   0.97333
  13.85812   8.63106   7.33659   0.96796
  13.91304   8.57967   7.44509   0.96508
  13.96840   8.53368   7.39184   0.97143

Case04 (Ts=311.970K Algorithm:GRAYBODY)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.46777   7.13099   0.99370
   8.02425  11.47628   7.51606   0.99370
   8.04267  11.48128   7.93839   0.99370
   8.06117  11.45622   7.53697   0.99370
   8.07976  11.40651   6.77935   0.99370
   8.09843  11.32502   5.81348   0.94954
   8.11719  11.25725   5.23522   0.94954
   8.13604  11.26846   5.87415   0.94954
   8.15497  11.33447   7.16562   0.94954
   8.17399  11.34522   7.59329   0.94954
   8.19310  11.31101   7.33504   0.91343
   8.21230  11.27042   7.04649   0.91343
   8.23159  11.27184   7.13004   0.91343
   8.25097  11.31345   7.55775   0.91343
   8.27045  11.22021   6.78039   0.91343
   8.29001  11.06253   5.46379   0.89081
   8.30967  10.99035   4.90999   0.89081
   8.32941  11.06603   5.51803   0.89081
   8.34926  11.15806   6.26711   0.89081
   8.36920  11.08558   5.70178   0.89081
   8.38923  11.04030   5.29062   0.88419
   8.40936  11.16677   6.18978   0.88419
   8.42958  11.24941   6.75120   0.88419
   8.44991  11.14069   5.83879   0.88419
   8.47033  11.04447   5.07093   0.88419
   8.49085  11.15371   5.86773   0.88435
   8.51147  11.32597   7.08563   0.88435
   8.53219  11.26380   6.48163   0.88435
   8.55301  11.13859   5.39044   0.88435
   8.57393  11.22874   5.83386   0.88435
   8.59495  11.27345   5.68974   0.89719
   8.61608  11.21051   4.63997   0.89719
   8.63731  11.18604   4.30641   0.89719
   8.65865  11.22790   4.98320   0.89719
   8.68009  11.32800   6.16342   0.89719
   8.70164  11.28214   6.07963   0.87383
   8.72329  11.09968   4.90360   0.87383
   8.74506  11.01490   4.39366   0.87383
   8.76693  11.09244   4.95336   0.87383
   8.78891  11.29996   6.40437   0.87383
   8.81100  11.33620   6.65337   0.86842
   8.83320  11.13009   5.20318   0.86842
   8.85552  11.01011   4.34965   0.86842
   8.87794  11.02534   4.37724   0.86842
   8.90048  11.13844   5.05954   0.86842
   8.92314  11.24210   5.68035   0.87339
   8.94591  11.18480   5.17331   0.87339
   8.96879  11.15113   4.86207   0.87339
   8.99180  11.22510   5.33295   0.87339
   9.01492  11.27402   5.66478   0.87339
   9.03816  11.26358   5.61716   0.86945
   9.06152  11.25329   5.56963   0.86945
   9.08500  11.26642   5.70570   0.86945
   9.10861  11.17813   5.19873   0.86945
   9.13233  11.09826   4.73591   0.86945
   9.15618  11.14887   5.11353   0.86197
   9.18016  11.15362   5.18489   0.86197
   9.20426  11.11280   4.94675   0.86197
   9.22848  11.10164   4.90943   0.86197
   9.25284  11.08837   4.86377   0.86197
   9.27732  11.12106   5.07414   0.86455
   9.30193  11.20191   5.54888   0.86455
   9.32668  11.19331   5.42454   0.86455
   9.35155  11.19238   5.31740   0.86455
   9.37656  11.29559   5.83829   0.86455
   9.40170  11.35450   6.06644   0.88093
   9.42698  11.37874   6.13177   0.88093
   9.45239  11.41007   6.30850   0.88093
   9.47794  11.42434   6.38783   0.88093
   9.50363  11.44015   6.48100   0.88093
   9.52946  11.41508   6.30057   0.88519
   9.55542  11.33290   5.70869   0.88519
   9.58153  11.30564   5.48107   0.88519
   9.60779  11.36200   5.83239   0.88519
   9.63418  11.39057   5.95526   0.88519
   9.66072  11.39181   5.84479   0.90114
   9.68741  11.44315   6.11875   0.90114
   9.71425  11.49386   6.38611   0.90114
   9.74123  11.47515   6.06281   0.90114
   9.76837  11.44615   5.70496   0.90114
   9.79565  11.45984   5.78703   0.91358
   9.82309  11.48913   6.03199   0.91358
   9.85068  11.49554   6.08495   0.91358
   9.87843  11.48612   5.97832   0.91358
   9.90633  11.46525   5.73860   0.91358
   9.93440  11.43534   5.41615   0.92323
   9.96262  11.43222   5.32214   0.92323
   9.99100  11.44868   5.38385   0.92323
  10.01954  11.45002   5.28397   0.92323
  10.04825  11.44179   5.09212   0.92323
  10.07712  11.44482   5.02978   0.93760
