Case01 (Ts=309.973K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
   9.99100  11.15930   5.73217   0.92488
  10.01954  11.16033   5.64518   0.92748
  10.04825  11.15214   5.47571   0.93009
  10.07712  11.15422   5.42242   0.93272
  10.10615  11.16202   5.42364   0.93567
  10.13536  11.16883   5.45946   0.93864
  10.16473  11.17608   5.53690   0.94163
  10.19428  11.18712   5.64502   0.94463
  10.22399  11.21062   5.94054   0.94765
  10.25388  11.23010   6.23750   0.94947
  10.28395  11.22280   6.18161   0.95129
  10.31419  11.20525   5.96889   0.95313
  10.34461  11.19343   5.84514   0.95497
  10.37521  11.17860   5.73504   0.95683
  10.40599  11.16563   5.70560   0.95712
  10.43695  11.16164   5.86531   0.95740
  10.46810  11.15533   6.04993   0.95769
  10.49943  11.13880   6.06668   0.95799
  10.53095  11.12587   6.15996   0.95828
  10.56267  11.10896   6.19782   0.95778
  10.59457  11.07908   5.99896   0.95727
  10.62666  11.05151   5.89059   0.95676
  10.65895  11.02623   5.83825   0.95625
  10.69144  11.00361   5.80675   0.95573
  10.72413  10.98320   5.86680   0.95439
  10.75701  10.96075   5.96590   0.95305
  10.79010  10.94020   6.16346   0.95169
  10.82339  10.92280   6.42493   0.95033
  10.85689  10.89571   6.39632   0.94895
  10.89059  10.85791   6.13727   0.94843
  10.92450  10.82688   6.03813   0.94790
  10.95863  10.80867   6.21221   0.94737
  10.99297  10.79433   6.51877   0.94684
  11.02752  10.76801   6.45747   0.94630
  11.06230  10.73252   6.09982   0.94630
  11.09729  10.70361   5.97311   0.94630
  11.13250  10.68093   6.03212   0.94630
  11.16794  10.65597   6.05494   0.94630
  11.20360  10.63330   6.19874   0.94630
  11.23949  10.61633   6.53304   0.94561
  11.27562  10.59281   6.67605   0.94491
  11.31197  10.55993   6.55763   0.94420
  11.34856  10.52786   6.48953   0.94349
  11.38538  10.49768   6.41479   0.94277
  11.42245  10.46767   6.30821   0.94302
  11.45976  10.44050   6.39735   0.94327
  11.49731  10.41121   6.45338   0.94351
  11.53511  10.38194   6.46199   0.94376
  11.57316  10.35334   6.45151   0.94401
  11.61146  10.32100   6.31164   0.94307
  11.65001  10.29223   6.39660   0.94211
  11.68882  10.27359   6.92274   0.94115
  11.72789  10.24921   7.29844   0.94019
  11.76722  10.20599   6.95369   0.93922
  11.80681  10.16173   6.44080   0.93965
  11.84667  10.12702   6.38099   0.94008
  11.88680  10.09739   6.63745   0.94052
  11.92721  10.06406   6.64197   0.94096
  11.96789  10.02575   6.42383   0.94140
  12.00884   9.98916   6.33689   0.94200
  12.05008   9.95814   6.51667   0.94261
  12.09160   9.92677   6.73351   0.94322
  12.13341   9.88781   6.57764   0.94384
  12.17551   9.85063   6.32694   0.94446
  12.21790   9.81960   6.39453   0.94186
  12.26059   9.79061   6.71018   0.93925
  12.30357   9.75586   6.78702   0.93662
  12.34686   9.71084   6.72171   0.93398
  12.39045   9.66186   6.89423   0.93131
  12.43436   9.61332   7.05238   0.92867
  12.47857   9.56914   7.20056   0.92602
  12.52310   9.53334   7.54517   0.92335
  12.56794   9.49875   7.65166   0.92065
  12.61311   9.45773   7.22473   0.91794
  12.65861   9.41002   6.72758   0.91852
  12.70443   9.36609   6.74400   0.91911
  12.75059   9.32332   6.96229   0.91970
  12.79708   9.27647   6.91747   0.92029
  12.84391   9.24249   7.07609   0.92089
  12.89109   9.20733   7.14196   0.92362
  12.93861   9.16322   6.89240   0.92638
  12.98648   9.12805   6.90910   0.92916
  13.03471   9.09135   6.89045   0.93196
  13.08330   9.04974   6.74144   0.93478
  13.13225   9.01169   6.77882   0.93279
  13.18157   8.97469   6.95323   0.93079
  13.23126   8.93963   7.26722   0.92877
  13.28133   8.90184   7.45030   0.92673
  13.33177   8.85732   7.38200   0.92468
  13.38260   8.81511   7.40291   0.92585
  13.43382   8.77734   7.55646   0.92703
  13.48544   8.73609   7.62763   0.92822
  13.53744   8.68882   7.52649   0.92942
  13.58986   8.64166   7.40111   0.93063
  13.64268   8.59853   7.41477   0.93338
  13.69591   8.55496   7.45806   0.93616
  13.74955   8.50814   7.34165   0.93895
  13.80362   8.45876   7.21776   0.94177
  13.85812   8.40895   7.31307   0.94461
  13.91304   8.36403   7.40812   0.94360
  13.96840   8.31983   7.35626   0.94258

Case02 (Ts=310.076K Algorithm:LECTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.02718   7.23210   0.99816
   8.02425  11.03953   7.59715   0.99127
   8.04267  11.04784   7.99679   0.98435
   8.06117  11.03052   7.61695   0.97739
   8.07976  10.99060   6.90223   0.97041
   8.09843  10.92179   6.00096   0.95627
   8.11719  10.86612   5.46934   0.94876
   8.13604  10.88094   6.07155   0.94121
   8.15497  10.94335   7.27927   0.93363
   8.17399  10.95565   7.68002   0.92602
   8.19310  10.92737   7.44117   0.91763
   8.21230  10.89601   7.17367   0.91316
   8.23159  10.90311   7.25527   0.90867
   8.25097  10.94379   7.65801   0.90415
   8.27045  10.86683   6.93007   0.89962
   8.29001  10.73586   5.70697   0.89522
   8.30967  10.68140   5.20362   0.89338
   8.32941  10.75169   5.77590   0.89153
   8.34926  10.83310   6.47084   0.88967
   8.36920  10.77430   5.94337   0.88780
   8.38923  10.73943   5.56632   0.88717
   8.40936  10.85150   6.40936   0.88681
   8.42958  10.92609   6.93046   0.88645
   8.44991  10.83828   6.08059   0.88609
   8.47033  10.75890   5.36808   0.88573
   8.49085  10.85299   6.10852   0.88389
   8.51147  11.00173   7.24518   0.88501
   8.53219  10.94964   6.69176   0.88613
   8.55301  10.84631   5.68473   0.88726
   8.57393  10.92784   6.09723   0.88839
   8.59495  10.96877   5.96076   0.90313
   8.61608  10.91640   4.99066   0.90138
   8.63731  10.89600   4.68615   0.89961
   8.65865  10.93366   5.31398   0.89784
   8.68009  11.02230   6.40447   0.89607
   8.70164  10.98620   6.32787   0.88251
   8.72329  10.83467   5.24618   0.88000
   8.74506  10.76612   4.77830   0.87747
   8.76693  10.83052   5.29606   0.87493
   8.78891  11.00299   6.63514   0.87238
   8.81100  11.03735   6.86212   0.87264
   8.83320  10.87051   5.52454   0.87283
   8.85552  10.77217   4.74134   0.87301
   8.87794  10.78679   4.76913   0.87320
   8.90048  10.88380   5.39778   0.87338
   8.92314  10.97071   5.96753   0.87612
   8.94591  10.92306   5.50098   0.87657
   8.96879  10.89525   5.21822   0.87701
   8.99180  10.95759   5.65278   0.87745
   9.01492  11.00092   5.95604   0.87790
   9.03816  10.99346   5.91087   0.87721
   9.06152  10.98535   5.86761   0.87523
   9.08500  10.99659   5.99419   0.87325
   9.10861  10.92251   5.52734   0.87125
   9.13233  10.85798   5.10277   0.86924
   9.15618  10.90479   5.45477   0.86885
   9.18016  10.91151   5.51867   0.86779
   9.20426  10.87615   5.29759   0.86673
   9.22848  10.86508   5.26645   0.86566
   9.25284  10.85670   5.22699   0.86459
   9.27732  10.88659   5.42218   0.86435
   9.30193  10.95217   5.85968   0.86617
   9.32668  10.94295   5.74447   0.86800
   9.35155  10.94157   5.64708   0.86984
   9.37656  11.02744   6.12562   0.87168
   9.40170  11.07496   6.32931   0.87781
   9.42698  11.09279   6.38707   0.87901
   9.45239  11.11829   6.54712   0.88021
   9.47794  11.12887   6.61682   0.88142
   9.50363  11.13905   6.70219   0.88264
   9.52946  11.11801   6.53645   0.88123
   9.55542  11.05324   5.99964   0.88285
   9.58153  11.03325   5.79691   0.88449
   9.60779  11.07935   6.11326   0.88613
   9.63418  11.10208   6.22061   0.88778
   9.66072  11.10398   6.12213   0.89221
   9.68741  11.14882   6.37613   0.89578
   9.71425  11.19272   6.62084   0.89937
   9.74123  11.17587   6.32354   0.90298
   9.76837  11.14913   5.99543   0.90661
   9.79565  11.16025   6.07020   0.90766
   9.82309  11.18673   6.29756   0.90962
   9.85068  11.19402   6.35217   0.91158
   9.87843  11.18799   6.25575   0.91356
   9.90633  11.17277   6.03622   0.91555
   9.93440  11.14845   5.74763   0.91677
   9.96262  11.14548   5.67062   0.91944
   9.99100  11.15930   5.73217   0.92212
  10.01954  11.16033   5.64518   0.92482
  10.04825  11.15214   5.47571   0.92753
  10.07712  11.15422   5.42242   0.93032
  10.10615  11.16202   5.42364   0.93297
  10.13536  11.16883   5.45946   0.93563
  10.16473  11.17608   5.53690   0.93830
  10.19428  11.18712   5.64502   0.94099
  10.22399  11.21062   5.94054   0.94498
  10.25388  11.23010   6.23750   0.94685
  10.28395  11.22280   6.18161   0.94872
  10.31419  11.20525   5.96889   0.95060
  10.34461  11.19343   5.84514   0.95250
  10.37521  11.17860   5.73504   0.95336
  10.40599  11.16563   5.70560   0.95384
  10.43695  11.16164   5.86531   0.95433
  10.46810  11.15533   6.04993   0.95481
  10.49943  11.13880   6.06668   0.95530
  10.53095  11.12587   6.15996   0.95522
  10.56267  11.10896   6.19782   0.95468
  10.59457  11.07908   5.99896   0.95413
  10.62666  11.05151   5.89059   0.95359
  10.65895  11.02623   5.83825   0.95304
  10.69144  11.00361   5.80675   0.95310
  10.72413  10.98320   5.86680   0.95164
  10.75701  10.96075   5.96590   0.95018
  10.79010  10.94020   6.16346   0.94871
  10.82339  10.92280   6.42493   0.94723
  10.85689  10.89571   6.39632   0.94634
  10.89059  10.85791   6.13727   0.94541
  10.92450  10.82688   6.03813   0.94448
  10.95863  10.80867   6.21221   0.94355
  10.99297  10.79433   6.51877   0.94261
  11.02752  10.76801   6.45747   0.94312
  11.06230  10.73252   6.09982   0.94353
  11.09729  10.70361   5.97311   0.94395
  11.13250  10.68093   6.03212   0.94436
  11.16794  10.65597   6.05494   0.94478
  11.20360  10.63330   6.19874   0.94238
  11.23949  10.61633   6.53304   0.94157
  11.27562  10.59281   6.67605   0.94077
  11.31197  10.55993   6.55763   0.93996
  11.34856  10.52786   6.48953   0.93914
  11.38538  10.49768   6.41479   0.94091
  11.42245  10.46767   6.30821   0.94060
  11.45976  10.44050   6.39735   0.94028
  11.49731  10.41121   6.45338   0.93996
  11.53511  10.38194   6.46199   0.93965
  11.57316  10.35334   6.45151   0.94252
  11.61146  10.32100   6.31164   0.94024
  11.65001  10.29223   6.39660   0.93794
  11.68882  10.27359   6.92274   0.93563
  11.72789  10.24921   7.29844   0.93330
  11.76722  10.20599   6.95369   0.93712
  11.80681  10.16173   6.44080   0.93728
  11.84667  10.12702   6.38099   0.93744
  11.88680  10.09739   6.63745   0.93760
  11.92721  10.06406   6.64197   0.93776
  11.96789  10.02575   6.42383   0.93956
  12.00884   9.98916   6.33689   0.93869
  12.05008   9.95814   6.51667   0.93781
  12.09160   9.92677   6.73351   0.93692
  12.13341   9.88781   6.57764   0.93604
  12.17551   9.85063   6.32694   0.94135
  12.21790   9.81960   6.39453   0.94003
  12.26059   9.79061   6.71018   0.93870
  12.30357   9.75586   6.78702   0.93736
  12.34686   9.71084   6.72171   0.93601
  12.39045   9.66186   6.89423   0.92877
  12.43436   9.61332   7.05238   0.92073
  12.47857   9.56914   7.20056   0.91263
  12.52310   9.53334   7.54517   0.90448
  12.56794   9.49875   7.65166   0.89627
  12.61311   9.45773   7.22473   0.92211
  12.65861   9.41002   6.72758   0.92118
  12.70443   9.36609   6.74400   0.92025
  12.75059   9.32332   6.96229   0.91931
  12.79708   9.27647   6.91747   0.91836
  12.84391   9.24249   7.07609   0.91222
  12.89109   9.20733   7.14196   0.91568
  12.93861   9.16322   6.89240   0.91918
  12.98648   9.12805   6.90910   0.92269
  13.03471   9.09135   6.89045   0.92623
  13.08330   9.04974   6.74144   0.93316
  13.13225   9.01169   6.77882   0.92987
  13.18157   8.97469   6.95323   0.92655
  13.23126   8.93963   7.26722   0.92320
  13.28133   8.90184   7.45030   0.91983
  13.33177   8.85732   7.38200   0.91993
  13.38260   8.81511   7.40291   0.91920
  13.43382   8.77734   7.55646   0.91846
  13.48544   8.73609   7.62763   0.91772
  13.53744   8.68882   7.52649   0.91697
  13.58986   8.64166   7.40111   0.92455
  13.64268   8.59853   7.41477   0.92778
  13.69591   8.55496   7.45806   0.93103
  13.74955   8.50814   7.34165   0.93430
  13.80362   8.45876   7.21776   0.93761
  13.85812   8.40895   7.31307   0.93113
  13.91304   8.36403   7.40812   0.93291
  13.96840   8.31983   7.35626   0.93471

Case03 (Ts=309.762K Algorithm:ISSTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.02718   7.23210   1.01289
   8.02425  11.03953   7.59715   1.01182
   8.04267  11.04784   7.99679   1.00938
   8.06117  11.03052   7.61695   0.99740
   8.07976  10.99060   6.90223   0.98352
   8.09843  10.92179   6.00096   0.96913
   8.11719  10.86612   5.46934   0.95885
   8.13604  10.88094   6.07155   0.95328
   8.15497  10.94335   7.27927   0.95022
   8.17399  10.95565   7.68002   0.94299
   8.19310  10.92737   7.44117   0.93448
   8.21230  10.89601   7.17367   0.92688
   8.23159  10.90311   7.25527   0.92305
   8.25097  10.94379   7.65801   0.92128
   8.27045  10.86683   6.93007   0.91308
   8.29001  10.73586   5.70697   0.90589
   8.30967  10.68140   5.20362   0.90226
   8.32941  10.75169   5.77590   0.90222
   8.34926  10.83310   6.47084   0.90204
   8.36920  10.77430   5.94337   0.89810
   8.38923  10.73943   5.56632   0.89633
   8.40936  10.85150   6.40936   0.89860
   8.42958  10.92609   6.93046   0.90052
   8.44991  10.83828   6.08059   0.89746
   8.47033  10.75890   5.36808   0.89431
   8.49085  10.85299   6.10852   0.89497
   8.51147  11.00173   7.24518   0.89911
   8.53219  10.94964   6.69176   0.89740
   8.55301  10.84631   5.68473   0.89540
   8.57393  10.92784   6.09723   0.90046
   8.59495  10.96877   5.96076   0.90835
   8.61608  10.91640   4.99066   0.91232
   8.63731  10.89600   4.68615   0.91169
   8.65865  10.93366   5.31398   0.90717
   8.68009  11.02230   6.40447   0.90277
   8.70164  10.98620   6.32787   0.89543
   8.72329  10.83467   5.24618   0.88787
   8.74506  10.76612   4.77830   0.88420
   8.76693  10.83052   5.29606   0.88356
   8.78891  11.00299   6.63514   0.88526
   8.81100  11.03735   6.86212   0.88536
   8.83320  10.87051   5.52454   0.88189
   8.85552  10.77217   4.74134   0.87998
   8.87794  10.78679   4.76913   0.88063
   8.90048  10.88380   5.39778   0.88311
   8.92314  10.97071   5.96753   0.88559
   8.94591  10.92306   5.50098   0.88555
   8.96879  10.89525   5.21822   0.88538
   8.99180  10.95759   5.65278   0.88659
   9.01492  11.00092   5.95604   0.88728
   9.03816  10.99346   5.91087   0.88605
   9.06152  10.98535   5.86761   0.88475
   9.08500  10.99659   5.99419   0.88345
   9.10861  10.92251   5.52734   0.87965
   9.13233  10.85798   5.10277   0.87710
   9.15618  10.90479   5.45477   0.87719
   9.18016  10.91151   5.51867   0.87658
   9.20426  10.87615   5.29759   0.87495
   9.22848  10.86508   5.26645   0.87353
   9.25284  10.85670   5.22699   0.87275
   9.27732  10.88659   5.42218   0.87336
   9.30193  10.95217   5.85968   0.87495
   9.32668  10.94295   5.74447   0.87573
   9.35155  10.94157   5.64708   0.87747
   9.37656  11.02744   6.12562   0.88240
   9.40170  11.07496   6.32931   0.88689
   9.42698  11.09279   6.38707   0.88919
   9.45239  11.11829   6.54712   0.89094
   9.47794  11.12887   6.61682   0.89184
   9.50363  11.13905   6.70219   0.89242
   9.52946  11.11801   6.53645   0.89225
   9.55542  11.05324   5.99964   0.89150
   9.58153  11.03325   5.79691   0.89236
   9.60779  11.07935   6.11326   0.89515
   9.63418  11.10208   6.22061   0.89796
   9.66072  11.10398   6.12213   0.90088
   9.68741  11.14882   6.37613   0.90549
   9.71425  11.19272   6.62084   0.91062
   9.74123  11.17587   6.32354   0.91347
   9.76837  11.14913   5.99543   0.91480
   9.79565  11.16025   6.07020   0.91678
   9.82309  11.18673   6.29756   0.91945
   9.85068  11.19402   6.35217   0.92135
   9.87843  11.18799   6.25575   0.92304
   9.90633  11.17277   6.03622   0.92476
   9.93440  11.14845   5.74763   0.92574
   9.96262  11.14548   5.67062   0.92768
   9.99100  11.15930   5.73217   0.93086
  10.01954  11.16033   5.64518   0.93367
  10.04825  11.15214   5.47571   0.93583
  10.07712  11.15422   5.42242   0.93845
  10.10615  11.16202   5.42364   0.94150
  10.13536  11.16883   5.45946   0.94416
  10.16473  11.17608   5.53690   0.94664
  10.19428  11.18712   5.64502   0.94965
  10.22399  11.21062   5.94054   0.95351
  10.25388  11.23010   6.23750   0.95714
  10.28395  11.22280   6.18161   0.95881
  10.31419  11.20525   5.96889   0.95979
  10.34461  11.19343   5.84514   0.96119
  10.37521  11.17860   5.73504   0.96199
  10.40599  11.16563   5.70560   0.96263
  10.43695  11.16164   5.86531   0.96372
  10.46810  11.15533   6.04993   0.96437
  10.49943  11.13880   6.06668   0.96432
  10.53095  11.12587   6.15996   0.96452
  10.56267  11.10896   6.19782   0.96442
  10.59457  11.07908   5.99896   0.96354
  10.62666  11.05151   5.89059   0.96261
  10.65895  11.02623   5.83825   0.96181
  10.69144  11.00361   5.80675   0.96145
  10.72413  10.98320   5.86680   0.96091
  10.75701  10.96075   5.96590   0.95976
  10.79010  10.94020   6.16346   0.95820
  10.82339  10.92280   6.42493   0.95667
  10.85689  10.89571   6.39632   0.95575
  10.89059  10.85791   6.13727   0.95486
  10.92450  10.82688   6.03813   0.95403
  10.95863  10.80867   6.21221   0.95332
  10.99297  10.79433   6.51877   0.95210
  11.02752  10.76801   6.45747   0.95215
  11.06230  10.73252   6.09982   0.95332
  11.09729  10.70361   5.97311   0.95362
  11.13250  10.68093   6.03212   0.95353
  11.16794  10.65597   6.05494   0.95339
  11.20360  10.63330   6.19874   0.95263
  11.23949  10.61633   6.53304   0.95110
  11.27562  10.59281   6.67605   0.95015
  11.31197  10.55993   6.55763   0.95015
  11.34856  10.52786   6.48953   0.94986
  11.38538  10.49768   6.41479   0.95020
  11.42245  10.46767   6.30821   0.95102
  11.45976  10.44050   6.39735   0.95036
  11.49731  10.41121   6.45338   0.94966
  11.53511  10.38194   6.46199   0.94962
  11.57316  10.35334   6.45151   0.95009
  11.61146  10.32100   6.31164   0.95129
  11.65001  10.29223   6.39660   0.95079
  11.68882  10.27359   6.92274   0.94704
  11.72789  10.24921   7.29844   0.94298
  11.76722  10.20599   6.95369   0.94539
  11.80681  10.16173   6.44080   0.94949
  11.84667  10.12702   6.38099   0.94980
  11.88680  10.09739   6.63745   0.94728
  11.92721  10.06406   6.64197   0.94730
  11.96789  10.02575   6.42383   0.94920
  12.00884   9.98916   6.33689   0.94981
  12.05008   9.95814   6.51667   0.94840
  12.09160   9.92677   6.73351   0.94625
  12.13341   9.88781   6.57764   0.94769
  12.17551   9.85063   6.32694   0.95093
  12.21790   9.81960   6.39453   0.95155
  12.26059   9.79061   6.71018   0.94931
  12.30357   9.75586   6.78702   0.94888
  12.34686   9.71084   6.72171   0.94760
  12.39045   9.66186   6.89423   0.94080
  12.43436   9.61332   7.05238   0.93359
  12.47857   9.56914   7.20056   0.92740
  12.52310   9.53334   7.54517   0.91703
  12.56794   9.49875   7.65166   0.91447
  12.61311   9.45773   7.22473   0.92861
  12.65861   9.41002   6.72758   0.93814
  12.70443   9.36609   6.74400   0.93645
  12.75059   9.32332   6.96229   0.93011
  12.79708   9.27647   6.91747   0.92888
  12.84391   9.24249   7.07609   0.92702
  12.89109   9.20733   7.14196   0.92756
  12.93861   9.16322   6.89240   0.93394
  12.98648   9.12805   6.90910   0.93642
  13.03471   9.09135   6.89045   0.93945
  13.08330   9.04974   6.74144   0.94375
  13.13225   9.01169   6.77882   0.94523
  13.18157   8.97469   6.95323   0.94406
  13.23126   8.93963   7.26722   0.93938
  13.28133   8.90184   7.45030   0.93650
  13.33177   8.85732   7.38200   0.93932
  13.38260   8.81511   7.40291   0.94037
  13.43382   8.77734   7.55646   0.93922
  13.48544   8.73609   7.62763   0.93931
  13.53744   8.68882   7.52649   0.94324
  13.58986   8.64166   7.40111   0.94817
  13.64268   8.59853   7.41477   0.95074
  13.69591   8.55496   7.45806   0.95226
  13.74955   8.50814   7.34165   0.95765
  13.80362   8.45876   7.21776   0.96095
  13.85812   8.40895   7.31307   0.95686
  13.91304   8.36403   7.40812   0.95676
  13.96840   8.31983   7.35626   0.96399

Case04 (Ts=309.740K Algorithm:GRAYBODY)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.02718   7.23210   1.00263
   8.02425  11.03953   7.59715   1.00263
   8.04267  11.04784   7.99679   1.00263
   8.06117  11.03052   7.61695   1.00263
   8.07976  10.99060   6.90223   1.00263
   8.09843  10.92179   6.00096   0.95796
   8.11719  10.86612   5.46934   0.95796
   8.13604  10.88094   6.07155   0.95796
   8.15497  10.94335   7.27927   0.95796
   8.17399  10.95565   7.68002   0.95796
   8.19310  10.92737   7.44117   0.92426
   8.21230  10.89601   7.17367   0.92426
   8.23159  10.90311   7.25527   0.92426
   8.25097  10.94379   7.65801   0.92426
   8.27045  10.86683   6.93007   0.92426
   8.29001  10.73586   5.70697   0.90288
   8.30967  10.68140   5.20362   0.90288
   8.32941  10.75169   5.77590   0.90288
   8.34926  10.83310   6.47084   0.90288
   8.36920  10.77430   5.94337   0.90288
   8.38923  10.73943   5.56632   0.89774
   8.40936  10.85150   6.40936   0.89774
   8.42958  10.92609   6.93046   0.89774
   8.44991  10.83828   6.08059   0.89774
   8.47033  10.75890   5.36808   0.89774
   8.49085  10.85299   6.10852   0.89803
   8.51147  11.00173   7.24518   0.89803
   8.53219  10.94964   6.69176   0.89803
   8.55301  10.84631   5.68473   0.89803
   8.57393  10.92784   6.09723   0.89803
   8.59495  10.96877   5.96076   0.90971
   8.61608  10.91640   4.99066   0.90971
   8.63731  10.89600   4.68615   0.90971
   8.65865  10.93366   5.31398   0.90971
   8.68009  11.02230   6.40447   0.90971
   8.70164  10.98620   6.32787   0.88739
   8.72329  10.83467   5.24618   0.88739
   8.74506  10.76612   4.77830   0.88739
   8.76693  10.83052   5.29606   0.88739
   8.78891  11.00299   6.63514   0.88739
   8.81100  11.03735   6.86212   0.88236
   8.83320  10.87051   5.52454   0.88236
   8.85552  10.77217   4.74134   0.88236
   8.87794  10.78679   4.76913   0.88236
   8.90048  10.88380   5.39778   0.88236
   8.92314  10.97071   5.96753   0.88666
   8.94591  10.92306   5.50098   0.88666
   8.96879  10.89525   5.21822   0.88666
   8.99180  10.95759   5.65278   0.88666
   9.01492  11.00092   5.95604   0.88666
   9.03816  10.99346   5.91087   0.88246
   9.06152  10.98535   5.86761   0.88246
   9.08500  10.99659   5.99419   0.88246
   9.10861  10.92251   5.52734   0.88246
   9.13233  10.85798   5.10277   0.88246
   9.15618  10.90479   5.45477   0.87551
   9.18016  10.91151   5.51867   0.87551
   9.20426  10.87615   5.29759   0.87551
   9.22848  10.86508   5.26645   0.87551
   9.25284  10.85670   5.22699   0.87551
   9.27732  10.88659   5.42218   0.87719
   9.30193  10.95217   5.85968   0.87719
   9.32668  10.94295   5.74447   0.87719
   9.35155  10.94157   5.64708   0.87719
   9.37656  11.02744   6.12562   0.87719
   9.40170  11.07496   6.32931   0.89084
   9.42698  11.09279   6.38707   0.89084
   9.45239  11.11829   6.54712   0.89084
   9.47794  11.12887   6.61682   0.89084
   9.50363  11.13905   6.70219   0.89084
   9.52946  11.11801   6.53645   0.89444
   9.55542  11.05324   5.99964   0.89444
   9.58153  11.03325   5.79691   0.89444
   9.60779  11.07935   6.11326   0.89444
   9.63418  11.10208   6.22061   0.89444
   9.66072  11.10398   6.12213   0.90970
   9.68741  11.14882   6.37613   0.90970
   9.71425  11.19272   6.62084   0.90970
   9.74123  11.17587   6.32354   0.90970
   9.76837  11.14913   5.99543   0.90970
   9.79565  11.16025   6.07020   0.92172
   9.82309  11.18673   6.29756   0.92172
   9.85068  11.19402   6.35217   0.92172
   9.87843  11.18799   6.25575   0.92172
   9.90633  11.17277   6.03622   0.92172
   9.93440  11.14845   5.74763   0.93143
   9.96262  11.14548   5.67062   0.93143
   9.99100  11.15930   5.73217   0.93143
  10.01954  11.16033   5.64518   0.93143
  10.04825  11.15214   5.47571   0.93143
  10.07712  11.15422   5.42242   0.94454
