Case01 (Ts=311.803K Algorithm:I-LECTES)
wavelength      Lsur     Ldown  emis_est
  11.16794  10.93633   5.77232   0.95346
  11.20360  10.91551   5.93388   0.95369
  11.23949  10.90026   6.31140   0.95337
  11.27562  10.87757   6.47749   0.95305
  11.31197  10.84375   6.34890   0.95273
  11.34856  10.81000   6.27251   0.95241
  11.38538  10.77696   6.18760   0.95208
  11.42245  10.74450   6.06704   0.95236
  11.45976  10.71878   6.16838   0.95265
  11.49731  10.69089   6.23535   0.95293
  11.53511  10.65927   6.24963   0.95322
  11.57316  10.62814   6.23897   0.95351
  11.61146  10.59370   6.07855   0.95312
  11.65001  10.56423   6.17469   0.95272
  11.68882  10.54808   6.77367   0.95233
  11.72789  10.52612   7.20495   0.95193
  11.76722  10.48136   6.81746   0.95153
  11.80681  10.43176   6.23600   0.95172
  11.84667  10.39309   6.16808   0.95191
  11.88680  10.36385   6.45981   0.95210
  11.92721  10.33115   6.46637   0.95229
  11.96789  10.28986   6.22368   0.95249
  12.00884  10.24924   6.12897   0.95338
  12.05008  10.21773   6.33335   0.95428
  12.09160  10.18874   6.58451   0.95519
  12.13341  10.15108   6.41335   0.95610
  12.17551  10.11087   6.13184   0.95702
  12.21790  10.07550   6.21094   0.95463
  12.26059  10.04556   6.57566   0.95223
  12.30357  10.00923   6.66862   0.94981
  12.34686   9.96192   6.59223   0.94737
  12.39045   9.91040   6.78670   0.94491
  12.43436   9.85476   6.96974   0.94246
  12.47857   9.80532   7.14179   0.93998
  12.52310   9.77075   7.53749   0.93749
  12.56794   9.73654   7.66414   0.93499
  12.61311   9.69283   7.17925   0.93246
  12.65861   9.64119   6.61133   0.93225
  12.70443   9.59207   6.63212   0.93204
  12.75059   9.54522   6.88847   0.93183
  12.79708   9.49435   6.84017   0.93162
  12.84391   9.45765   7.01972   0.93141
  12.89109   9.42276   7.09793   0.93420
  12.93861   9.37717   6.81650   0.93702
  12.98648   9.34040   6.83663   0.93985
  13.03471   9.30299   6.81639   0.94270
  13.08330   9.25943   6.64721   0.94558
  13.13225   9.22024   6.69144   0.94426
  13.18157   9.18227   6.89311   0.94293
  13.23126   9.14541   7.25446   0.94160
  13.28133   9.10583   7.46805   0.94025
  13.33177   9.05995   7.39488   0.93889
  13.38260   9.01549   7.41944   0.93922
  13.43382   8.97266   7.59232   0.93956
  13.48544   8.92711   7.67390   0.93989
  13.53744   8.87813   7.56600   0.94023
  13.58986   8.82800   7.42959   0.94058
  13.64268   8.78174   7.44333   0.94218
  13.69591   8.73738   7.49303   0.94379
  13.74955   8.68656   7.36742   0.94542
  13.80362   8.63197   7.23087   0.94706
  13.85812   8.58060   7.33659   0.94871
  13.91304   8.53383   7.44509   0.94778
  13.96840   8.48831   7.39184   0.94684

Case02 (Ts=311.908K Algorithm:LECTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.39683   7.13099   0.99481
   8.02425  11.40430   7.51606   0.98782
   8.04267  11.41021   7.93839   0.98080
   8.06117  11.38907   7.53697   0.97375
   8.07976  11.34137   6.77935   0.96667
   8.09843  11.26325   5.81348   0.95326
   8.11719  11.19808   5.23522   0.94576
   8.13604  11.21022   5.87415   0.93823
   8.15497  11.27968   7.16562   0.93066
   8.17399  11.29189   7.59329   0.92306
   8.19310  11.25627   7.33504   0.91452
   8.21230  11.21720   7.04649   0.90971
   8.23159  11.21945   7.13004   0.90488
   8.25097  11.25990   7.55775   0.90003
   8.27045  11.17342   6.78039   0.89516
   8.29001  11.02457   5.46379   0.89069
   8.30967  10.95527   4.90999   0.88870
   8.32941  11.03015   5.51803   0.88671
   8.34926  11.12114   6.26711   0.88470
   8.36920  11.05312   5.70178   0.88269
   8.38923  11.01051   5.29062   0.88197
   8.40936  11.13097   6.18978   0.88145
   8.42958  11.21179   6.75120   0.88093
   8.44991  11.11067   5.83879   0.88041
   8.47033  11.01899   5.07093   0.87988
   8.49085  11.12293   5.86773   0.87801
   8.51147  11.28695   7.08563   0.87933
   8.53219  11.22865   6.48163   0.88067
   8.55301  11.11168   5.39044   0.88200
   8.57393  11.20001   5.83386   0.88335
   8.59495  11.24617   5.68974   0.89866
   8.61608  11.18704   4.63997   0.89678
   8.63731  11.16235   4.30641   0.89489
   8.65865  11.20110   4.98320   0.89298
   8.68009  11.29576   6.16342   0.89107
   8.70164  11.25416   6.07963   0.87719
   8.72329  11.08370   4.90360   0.87487
   8.74506  11.00360   4.39366   0.87254
   8.76693  11.07564   4.95336   0.87020
   8.78891  11.27217   6.40437   0.86785
   8.81100  11.30689   6.65337   0.86742
   8.83320  11.11154   5.20318   0.86746
   8.85552  10.99791   4.34965   0.86749
   8.87794  11.01275   4.37724   0.86752
   8.90048  11.12077   5.05954   0.86755
   8.92314  11.21902   5.68035   0.87073
   8.94591  11.16553   5.17331   0.87133
   8.96879  11.13451   4.86207   0.87194
   8.99180  11.20358   5.33295   0.87255
   9.01492  11.25122   5.66478   0.87316
   9.03816  11.24430   5.61716   0.87256
   9.06152  11.23330   5.56963   0.87057
   9.08500  11.24222   5.70570   0.86856
   9.10861  11.15955   5.19873   0.86654
   9.13233  11.08694   4.73591   0.86452
   9.15618  11.13583   5.11353   0.86384
   9.18016  11.14068   5.18489   0.86292
   9.20426  11.10312   4.94675   0.86199
   9.22848  11.09322   4.90943   0.86106
   9.25284  11.07934   4.86377   0.86012
   9.27732  11.10766   5.07414   0.85919
   9.30193  11.18367   5.54888   0.86143
   9.32668  11.17728   5.42454   0.86368
   9.35155  11.17629   5.31740   0.86594
   9.37656  11.27268   5.83829   0.86822
   9.40170  11.32756   6.06644   0.87464
   9.42698  11.35009   6.13177   0.87594
   9.45239  11.37868   6.30850   0.87725
   9.47794  11.38842   6.38783   0.87856
   9.50363  11.40102   6.48100   0.87988
   9.52946  11.37991   6.30057   0.87890
   9.55542  11.30597   5.70869   0.88054
   9.58153  11.28198   5.48107   0.88219
   9.60779  11.33443   5.83239   0.88385
   9.63418  11.36027   5.95526   0.88552
   9.66072  11.36175   5.84479   0.88976
   9.68741  11.40972   6.11875   0.89338
   9.71425  11.45562   6.38611   0.89702
   9.74123  11.43702   6.06281   0.90068
   9.76837  11.41255   5.70496   0.90435
   9.79565  11.42752   5.78703   0.90624
   9.82309  11.45371   6.03199   0.90798
   9.85068  11.46031   6.08495   0.90973
   9.87843  11.45291   5.97832   0.91149
   9.90633  11.43352   5.73860   0.91327
   9.93440  11.40492   5.41615   0.91451
   9.96262  11.40171   5.32214   0.91715
   9.99100  11.41765   5.38385   0.91981
  10.01954  11.41679   5.28397   0.92248
  10.04825  11.40609   5.09212   0.92516
  10.07712  11.40914   5.02978   0.92773
  10.10615  11.41707   5.02984   0.93072
  10.13536  11.42688   5.06697   0.93374
  10.16473  11.44121   5.15045   0.93678
  10.19428  11.45474   5.26903   0.93983
  10.22399  11.47818   5.59424   0.94328
  10.25388  11.50050   5.92554   0.94521
  10.28395  11.49411   5.86684   0.94714
  10.31419  11.47457   5.62989   0.94909
  10.34461  11.46241   5.49398   0.95105
  10.37521  11.44908   5.37409   0.95238
  10.40599  11.43807   5.34007   0.95323
  10.43695  11.43609   5.51674   0.95408
  10.46810  11.43173   5.72470   0.95494
  10.49943  11.41691   5.74725   0.95581
  10.53095  11.40587   5.85345   0.95625
  10.56267  11.39057   5.89890   0.95603
  10.59457  11.35967   5.68102   0.95581
  10.62666  11.33167   5.56222   0.95559
  10.65895  11.30709   5.50503   0.95537
  10.69144  11.28234   5.47105   0.95514
  10.72413  11.26149   5.53929   0.95446
  10.75701  11.24343   5.65175   0.95377
  10.79010  11.22707   5.87491   0.95308
  10.82339  11.20981   6.16991   0.95238
  10.85689  11.18105   6.14184   0.95134
  10.89059  11.14324   5.85576   0.95079
  10.92450  11.11183   5.74606   0.95024
  10.95863  11.09292   5.94067   0.94969
  10.99297  11.08053   6.28661   0.94913
  11.02752  11.05466   6.21944   0.94993
  11.06230  11.01628   5.81609   0.95027
  11.09729  10.98479   5.67624   0.95061
  11.13250  10.96066   5.74651   0.95095
  11.16794  10.93633   5.77232   0.95129
  11.20360  10.91551   5.93388   0.95035
  11.23949  10.90026   6.31140   0.94997
  11.27562  10.87757   6.47749   0.94958
  11.31197  10.84375   6.34890   0.94919
  11.34856  10.81000   6.27251   0.94880
  11.38538  10.77696   6.18760   0.94965
  11.42245  10.74450   6.06704   0.94971
  11.45976  10.71878   6.16838   0.94977
  11.49731  10.69089   6.23535   0.94983
  11.53511  10.65927   6.24963   0.94989
  11.57316  10.62814   6.23897   0.95151
  11.61146  10.59370   6.07855   0.95023
  11.65001  10.56423   6.17469   0.94895
  11.68882  10.54808   6.77367   0.94765
  11.72789  10.52612   7.20495   0.94635
  11.76722  10.48136   6.81746   0.94908
  11.80681  10.43176   6.23600   0.94915
  11.84667  10.39309   6.16808   0.94923
  11.88680  10.36385   6.45981   0.94931
  11.92721  10.33115   6.46637   0.94940
  11.96789  10.28986   6.22368   0.95048
  12.00884  10.24924   6.12897   0.95023
  12.05008  10.21773   6.33335   0.94998
  12.09160  10.18874   6.58451   0.94973
  12.13341  10.15108   6.41335   0.94948
  12.17551  10.11087   6.13184   0.95362
  12.21790  10.07550   6.21094   0.95257
  12.26059  10.04556   6.57566   0.95152
  12.30357  10.00923   6.66862   0.95045
  12.34686   9.96192   6.59223   0.94938
  12.39045   9.91040   6.78670   0.94215
  12.43436   9.85476   6.96974   0.93494
  12.47857   9.80532   7.14179   0.92768
  12.52310   9.77075   7.53749   0.92036
  12.56794   9.73654   7.66414   0.91300
  12.61311   9.69283   7.17925   0.93617
  12.65861   9.64119   6.61133   0.93442
  12.70443   9.59207   6.63212   0.93267
  12.75059   9.54522   6.88847   0.93090
  12.79708   9.49435   6.84017   0.92912
  12.84391   9.45765   7.01972   0.92380
  12.89109   9.42276   7.09793   0.92722
  12.93861   9.37717   6.81650   0.93067
  12.98648   9.34040   6.83663   0.93414
  13.03471   9.30299   6.81639   0.93763
  13.08330   9.25943   6.64721   0.94367
  13.13225   9.22024   6.69144   0.94126
  13.18157   9.18227   6.89311   0.93883
  13.23126   9.14541   7.25446   0.93638
  13.28133   9.10583   7.46805   0.93391
  13.33177   9.05995   7.39488   0.93446
  13.38260   9.01549   7.41944   0.93300
  13.43382   8.97266   7.59232   0.93152
  13.48544   8.92711   7.67390   0.93004
  13.53744   8.87813   7.56600   0.92854
  13.58986   8.82800   7.42959   0.93495
  13.64268   8.78174   7.44333   0.93697
  13.69591   8.73738   7.49303   0.93900
  13.74955   8.68656   7.36742   0.94105
  13.80362   8.63197   7.23087   0.94311
  13.85812   8.58060   7.33659   0.93647
  13.91304   8.53383   7.44509   0.93804
  13.96840   8.48831   7.39184   0.93961

Case03 (Ts=311.610K Algorithm:ISSTES)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.39683   7.13099   1.00762
   8.02425  11.40430   7.51606   1.00503
   8.04267  11.41021   7.93839   1.00155
   8.06117  11.38907   7.53697   0.99086
   8.07976  11.34137   6.77935   0.97798
   8.09843  11.26325   5.81348   0.96459
   8.11719  11.19808   5.23522   0.95451
   8.13604  11.21022   5.87415   0.94834
   8.15497  11.27968   7.16562   0.94495
   8.17399  11.29189   7.59329   0.93774
   8.19310  11.25627   7.33504   0.92914
   8.21230  11.21720   7.04649   0.92142
   8.23159  11.21945   7.13004   0.91688
   8.25097  11.25990   7.55775   0.91424
   8.27045  11.17342   6.78039   0.90699
   8.29001  11.02457   5.46379   0.90031
   8.30967  10.95527   4.90999   0.89607
   8.32941  11.03015   5.51803   0.89566
   8.34926  11.12114   6.26711   0.89547
   8.36920  11.05312   5.70178   0.89171
   8.38923  11.01051   5.29062   0.88994
   8.40936  11.13097   6.18978   0.89147
   8.42958  11.21179   6.75120   0.89290
   8.44991  11.11067   5.83879   0.89022
   8.47033  11.01899   5.07093   0.88730
   8.49085  11.12293   5.86773   0.88769
   8.51147  11.28695   7.08563   0.89102
   8.53219  11.22865   6.48163   0.89031
   8.55301  11.11168   5.39044   0.88902
   8.57393  11.20001   5.83386   0.89375
   8.59495  11.24617   5.68974   0.90203
   8.61608  11.18704   4.63997   0.90667
   8.63731  11.16235   4.30641   0.90620
   8.65865  11.20110   4.98320   0.90121
   8.68009  11.29576   6.16342   0.89575
   8.70164  11.25416   6.07963   0.88857
   8.72329  11.08370   4.90360   0.88172
   8.74506  11.00360   4.39366   0.87801
   8.76693  11.07564   4.95336   0.87742
   8.78891  11.27217   6.40437   0.87943
   8.81100  11.30689   6.65337   0.87895
   8.83320  11.11154   5.20318   0.87499
   8.85552  10.99791   4.34965   0.87322
   8.87794  11.01275   4.37724   0.87389
   8.90048  11.12077   5.05954   0.87621
   8.92314  11.21902   5.68035   0.87872
   8.94591  11.16553   5.17331   0.87911
   8.96879  11.13451   4.86207   0.87934
   8.99180  11.20358   5.33295   0.88048
   9.01492  11.25122   5.66478   0.88106
   9.03816  11.24430   5.61716   0.88024
   9.06152  11.23330   5.56963   0.87885
   9.08500  11.24222   5.70570   0.87714
   9.10861  11.15955   5.19873   0.87372
   9.13233  11.08694   4.73591   0.87142
   9.15618  11.13583   5.11353   0.87114
   9.18016  11.14068   5.18489   0.87023
   9.20426  11.10312   4.94675   0.86907
   9.22848  11.09322   4.90943   0.86820
   9.25284  11.07934   4.86377   0.86699
   9.27732  11.10766   5.07414   0.86696
   9.30193  11.18367   5.54888   0.86893
   9.32668  11.17728   5.42454   0.87046
   9.35155  11.17629   5.31740   0.87246
   9.37656  11.27268   5.83829   0.87745
   9.40170  11.32756   6.06644   0.88218
   9.42698  11.35009   6.13177   0.88498
   9.45239  11.37868   6.30850   0.88679
   9.47794  11.38842   6.38783   0.88736
   9.50363  11.40102   6.48100   0.88824
   9.52946  11.37991   6.30057   0.88863
   9.55542  11.30597   5.70869   0.88793
   9.58153  11.28198   5.48107   0.88876
   9.60779  11.33443   5.83239   0.89163
   9.63418  11.36027   5.95526   0.89449
   9.66072  11.36175   5.84479   0.89746
   9.68741  11.40972   6.11875   0.90179
   9.71425  11.45562   6.38611   0.90637
   9.74123  11.43702   6.06281   0.90942
   9.76837  11.41255   5.70496   0.91178
   9.79565  11.42752   5.78703   0.91420
   9.82309  11.45371   6.03199   0.91637
   9.85068  11.46031   6.08495   0.91812
   9.87843  11.45291   5.97832   0.91977
   9.90633  11.43352   5.73860   0.92119
   9.93440  11.40492   5.41615   0.92213
   9.96262  11.40171   5.32214   0.92424
   9.99100  11.41765   5.38385   0.92754
  10.01954  11.41679   5.28397   0.93013
  10.04825  11.40609   5.09212   0.93217
  10.07712  11.40914   5.02978   0.93493
  10.10615  11.41707   5.02984   0.93786
  10.13536  11.42688   5.06697   0.94081
  10.16473  11.44121   5.15045   0.94417
  10.19428  11.45474   5.26903   0.94728
  10.22399  11.47818   5.59424   0.95054
  10.25388  11.50050   5.92554   0.95402
  10.28395  11.49411   5.86684   0.95592
  10.31419  11.47457   5.62989   0.95695
  10.34461  11.46241   5.49398   0.95847
  10.37521  11.44908   5.37409   0.95973
  10.40599  11.43807   5.34007   0.96085
  10.43695  11.43609   5.51674   0.96220
  10.46810  11.43173   5.72470   0.96312
  10.49943  11.41691   5.74725   0.96354
  10.53095  11.40587   5.85345   0.96418
  10.56267  11.39057   5.89890   0.96455
  10.59457  11.35967   5.68102   0.96393
  10.62666  11.33167   5.56222   0.96330
  10.65895  11.30709   5.50503   0.96295
  10.69144  11.28234   5.47105   0.96251
  10.72413  11.26149   5.53929   0.96215
  10.75701  11.24343   5.65175   0.96204
  10.79010  11.22707   5.87491   0.96156
  10.82339  11.20981   6.16991   0.96041
  10.85689  11.18105   6.14184   0.95953
  10.89059  11.14324   5.85576   0.95902
  10.92450  11.11183   5.74606   0.95847
  10.95863  11.09292   5.94067   0.95797
  10.99297  11.08053   6.28661   0.95753
  11.02752  11.05466   6.21944   0.95796
  11.06230  11.01628   5.81609   0.95873
  11.09729  10.98479   5.67624   0.95880
  11.13250  10.96066   5.74651   0.95870
  11.16794  10.93633   5.77232   0.95899
  11.20360  10.91551   5.93388   0.95899
  11.23949  10.90026   6.31140   0.95839
  11.27562  10.87757   6.47749   0.95810
  11.31197  10.84375   6.34890   0.95816
  11.34856  10.81000   6.27251   0.95786
  11.38538  10.77696   6.18760   0.95788
  11.42245  10.74450   6.06704   0.95842
  11.45976  10.71878   6.16838   0.95854
  11.49731  10.69089   6.23535   0.95859
  11.53511  10.65927   6.24963   0.95840
  11.57316  10.62814   6.23897   0.95863
  11.61146  10.59370   6.07855   0.95957
  11.65001  10.56423   6.17469   0.95942
  11.68882  10.54808   6.77367   0.95754
  11.72789  10.52612   7.20495   0.95558
  11.76722  10.48136   6.81746   0.95722
  11.80681  10.43176   6.23600   0.95940
  11.84667  10.39309   6.16808   0.95915
  11.88680  10.36385   6.45981   0.95768
  11.92721  10.33115   6.46637   0.95832
  11.96789  10.28986   6.22368   0.95946
  12.00884  10.24924   6.12897   0.95938
  12.05008  10.21773   6.33335   0.95866
  12.09160  10.18874   6.58451   0.95809
  12.13341  10.15108   6.41335   0.95993
  12.17551  10.11087   6.13184   0.96215
  12.21790  10.07550   6.21094   0.96221
  12.26059  10.04556   6.57566   0.96090
  12.30357  10.00923   6.66862   0.96072
  12.34686   9.96192   6.59223   0.95942
  12.39045   9.91040   6.78670   0.95352
  12.43436   9.85476   6.96974   0.94568
  12.47857   9.80532   7.14179   0.93915
  12.52310   9.77075   7.53749   0.93153
  12.56794   9.73654   7.66414   0.93042
  12.61311   9.69283   7.17925   0.94195
  12.65861   9.64119   6.61133   0.94914
  12.70443   9.59207   6.63212   0.94662
  12.75059   9.54522   6.88847   0.94026
  12.79708   9.49435   6.84017   0.93837
  12.84391   9.45765   7.01972   0.93650
  12.89109   9.42276   7.09793   0.93783
  12.93861   9.37717   6.81650   0.94354
  12.98648   9.34040   6.83663   0.94591
  13.03471   9.30299   6.81639   0.94910
  13.08330   9.25943   6.64721   0.95282
  13.13225   9.22024   6.69144   0.95447
  13.18157   9.18227   6.89311   0.95403
  13.23126   9.14541   7.25446   0.95047
  13.28133   9.10583   7.46805   0.94838
  13.33177   9.05995   7.39488   0.95105
  13.38260   9.01549   7.41944   0.95198
  13.43382   8.97266   7.59232   0.94955
  13.48544   8.92711   7.67390   0.94812
  13.53744   8.87813   7.56600   0.95149
  13.58986   8.82800   7.42959   0.95489
  13.64268   8.78174   7.44333   0.95639
  13.69591   8.73738   7.49303   0.95857
  13.74955   8.68656   7.36742   0.96158
  13.80362   8.63197   7.23087   0.96217
  13.85812   8.58060   7.33659   0.95844
  13.91304   8.53383   7.44509   0.95785
  13.96840   8.48831   7.39184   0.96452

Case04 (Ts=311.571K Algorithm:GRAYBODY)
wavelength      Lsur     Ldown  emis_est
   8.00592  11.39683   7.13099   0.99733
   8.02425  11.40430   7.51606   0.99733
   8.04267  11.41021   7.93839   0.99733
   8.06117  11.38907   7.53697   0.99733
   8.07976  11.34137   6.77935   0.99733
   8.09843  11.26325   5.81348   0.95371
   8.11719  11.19808   5.23522   0.95371
   8.13604  11.21022   5.87415   0.95371
   8.15497  11.27968   7.16562   0.95371
   8.17399  11.29189   7.59329   0.95371
   8.19310  11.25627   7.33504   0.91897
   8.21230  11.21720   7.04649   0.91897
   8.23159  11.21945   7.13004   0.91897
   8.25097  11.25990   7.55775   0.91897
   8.27045  11.17342   6.78039   0.91897
   8.29001  11.02457   5.46379   0.89713
   8.30967  10.95527   4.90999   0.89713
   8.32941  11.03015   5.51803   0.89713
   8.34926  11.12114   6.26711   0.89713
   8.36920  11.05312   5.70178   0.89713
   8.38923  11.01051   5.29062   0.89124
   8.40936  11.13097   6.18978   0.89124
   8.42958  11.21179   6.75120   0.89124
   8.44991  11.11067   5.83879   0.89124
   8.47033  11.01899   5.07093   0.89124
   8.49085  11.12293   5.86773   0.89155
   8.51147  11.28695   7.08563   0.89155
   8.53219  11.22865   6.48163   0.89155
   8.55301  11.11168   5.39044   0.89155
   8.57393  11.20001   5.83386   0.89155
   8.59495  11.24617   5.68974   0.90415
   8.61608  11.18704   4.63997   0.90415
   8.63731  11.16235   4.30641   0.90415
   8.65865  11.20110   4.98320   0.90415
   8.68009  11.29576   6.16342   0.90415
   8.70164  11.25416   6.07963   0.88161
   8.72329  11.08370   4.90360   0.88161
   8.74506  11.00360   4.39366   0.88161
   8.76693  11.07564   4.95336   0.88161
   8.78891  11.27217   6.40437   0.88161
   8.81100  11.30689   6.65337   0.87601
   8.83320  11.11154   5.20318   0.87601
   8.85552  10.99791   4.34965   0.87601
   8.87794  11.01275   4.37724   0.87601
   8.90048  11.12077   5.05954   0.87601
   8.92314  11.21902   5.68035   0.88077
   8.94591  11.16553   5.17331   0.88077
   8.96879  11.13451   4.86207   0.88077
   8.99180  11.20358   5.33295   0.88077
   9.01492  11.25122   5.66478   0.88077
   9.03816  11.24430   5.61716   0.87697
   9.06152  11.23330   5.56963   0.87697
   9.08500  11.24222   5.70570   0.87697
   9.10861  11.15955   5.19873   0.87697
   9.13233  11.08694   4.73591   0.87697
   9.15618  11.13583   5.11353   0.87004
   9.18016  11.14068   5.18489   0.87004
   9.20426  11.10312   4.94675   0.87004
   9.22848  11.09322   4.90943   0.87004
   9.25284  11.07934   4.86377   0.87004
   9.27732  11.10766   5.07414   0.87204
   9.30193  11.18367   5.54888   0.87204
   9.32668  11.17728   5.42454   0.87204
   9.35155  11.17629   5.31740   0.87204
   9.37656  11.27268   5.83829   0.87204
   9.40170  11.32756   6.06644   0.88696
   9.42698  11.35009   6.13177   0.88696
   9.45239  11.37868   6.30850   0.88696
   9.47794  11.38842   6.38783   0.88696
   9.50363  11.40102   6.48100   0.88696
   9.52946  11.37991   6.30057   0.89132
   9.55542  11.30597   5.70869   0.89132
   9.58153  11.28198   5.48107   0.89132
   9.60779  11.33443   5.83239   0.89132
   9.63418  11.36027   5.95526   0.89132
   9.66072  11.36175   5.84479   0.90649
   9.68741  11.40972   6.11875   0.90649
   9.71425  11.45562   6.38611   0.90649
   9.74123  11.43702   6.06281   0.90649
   9.76837  11.41255   5.70496   0.90649
   9.79565  11.42752   5.78703   0.91903
   9.82309  11.45371   6.03199   0.91903
   9.85068  11.46031   6.08495   0.91903
   9.87843  11.45291   5.97832   0.91903
   9.90633  11.43352   5.73860   0.91903
   9.93440  11.40492   5.41615   0.92833
   9.96262  11.40171   5.32214   0.92833
   9.99100  11.41765   5.38385   0.92833
  10.01954  11.41679   5.28397   0.92833
  10.04825  11.40609   5.09212   0.92833
  10.07712  11.40914   5.02978   0.94185
