Case01 (Ts=313.629K Algorithm:GRAYBODY)
wavelength      Lsur     Ldown  emis_est
  10.04825  11.73419   5.09212   0.92449
  10.07712  11.73648   5.02978   0.92736
  10.10615  11.74486   5.02984   0.93051
  10.13536  11.75514   5.06697   0.93368
  10.16473  11.76790   5.15045   0.93687
  10.19428  11.78183   5.26903   0.94008
  10.22399  11.80767   5.59424   0.94331
  10.25388  11.83241   5.92554   0.94557
  10.28395  11.82962   5.86684   0.94785
  10.31419  11.81247   5.62989   0.95013
  10.34461  11.79952   5.49398   0.95243
  10.37521  11.78568   5.37409   0.95475
  10.40599  11.77701   5.34007   0.95588
  10.43695  11.77873   5.51674   0.95703
  10.46810  11.77607   5.72470   0.95818
  10.49943  11.76074   5.74725   0.95933
  10.53095  11.75029   5.85345   0.96049
  10.56267  11.73608   5.89890   0.96067
  10.59457  11.70707   5.68102   0.96085
  10.62666  11.68107   5.56222   0.96103
  10.65895  11.65616   5.50503   0.96121
  10.69144  11.63289   5.47105   0.96139
  10.72413  11.61543   5.53929   0.96131
  10.75701  11.59826   5.65175   0.96122
  10.79010  11.58256   5.87491   0.96114
  10.82339  11.56754   6.16991   0.96106
  10.85689  11.54038   6.14184   0.96097
  10.89059  11.50146   5.85576   0.96083
  10.92450  11.46746   5.74606   0.96068
  10.95863  11.44805   5.94067   0.96053
  10.99297  11.43573   6.28661   0.96038
  11.02752  11.40954   6.21944   0.96023
  11.06230  11.37094   5.81609   0.96069
  11.09729  11.33848   5.67624   0.96115
  11.13250  11.31344   5.74651   0.96161
  11.16794  11.28769   5.77232   0.96208
  11.20360  11.26591   5.93388   0.96255
  11.23949  11.25103   6.31140   0.96266
  11.27562  11.22867   6.47749   0.96277
  11.31197  11.19501   6.34890   0.96289
  11.34856  11.16097   6.27251   0.96300
  11.38538  11.12611   6.18760   0.96311
  11.42245  11.09097   6.06704   0.96348
  11.45976  11.06396   6.16838   0.96384
  11.49731  11.03531   6.23535   0.96421
  11.53511  11.00297   6.24963   0.96457
  11.57316  10.97103   6.23897   0.96494
  11.61146  10.93565   6.07855   0.96511
  11.65001  10.90530   6.17469   0.96528
  11.68882  10.88708   6.77367   0.96544
  11.72789  10.86343   7.20495   0.96561
  11.76722  10.81755   6.81746   0.96578
  11.80681  10.76686   6.23600   0.96602
  11.84667  10.72922   6.16808   0.96626
  11.88680  10.69959   6.45981   0.96650
  11.92721  10.66283   6.46637   0.96674
  11.96789  10.62061   6.22368   0.96698
  12.00884  10.58128   6.12897   0.96785
  12.05008  10.54763   6.33335   0.96873
  12.09160  10.51512   6.58451   0.96961
  12.13341  10.47397   6.41335   0.97049
  12.17551  10.43153   6.13184   0.97139
  12.21790  10.39475   6.21094   0.96979
  12.26059  10.36210   6.57566   0.96819
  12.30357  10.32346   6.66862   0.96657
  12.34686  10.27384   6.59223   0.96494
  12.39045  10.21966   6.78670   0.96330
  12.43436  10.16247   6.96974   0.96106
  12.47857  10.11048   7.14179   0.95881
  12.52310  10.07193   7.53749   0.95654
  12.56794  10.03436   7.66414   0.95425
  12.61311   9.98692   7.17925   0.95195
  12.65861   9.93064   6.61133   0.95134
  12.70443   9.87692   6.63212   0.95072
  12.75059   9.82640   6.88847   0.95010
  12.79708   9.77449   6.84017   0.94947
  12.84391   9.73693   7.01972   0.94884
  12.89109   9.69889   7.09793   0.95117
  12.93861   9.65083   6.81650   0.95352
  12.98648   9.61169   6.83663   0.95589
  13.03471   9.57114   6.81639   0.95828
  13.08330   9.52436   6.64721   0.96068
  13.13225   9.48081   6.69144   0.96062
  13.18157   9.43892   6.89311   0.96056
  13.23126   9.39919   7.25446   0.96050
  13.28133   9.35783   7.46805   0.96044
  13.33177   9.31145   7.39488   0.96037
  13.38260   9.26515   7.41944   0.96135
  13.43382   9.21937   7.59232   0.96233
  13.48544   9.17137   7.67390   0.96332
  13.53744   9.11971   7.56600   0.96432
  13.58986   9.06641   7.42959   0.96532
  13.64268   9.01671   7.44333   0.96571
  13.69591   8.96832   7.49303   0.96611
  13.74955   8.91496   7.36742   0.96651
  13.80362   8.85827   7.23087   0.96691
  13.85812   8.80190   7.33659   0.96731
  13.91304   8.75170   7.44509   0.96749
  13.96840   8.70415   7.39184   0.96767

